date,Score 1,Score 2,Score 3,Score 4,Score 5,Overall,Data
12/23/2018,77.81068976,82.52619462,20.8252584,59.8607117,94.26169591,67.05691008,O3
12/24/2018,87.41954226,88.56994076,21.7619509,60.13398698,98.50146199,71.27737658,O3
12/25/2018,85.4072766,87.12140138,21.51970284,60.04355026,97.40497076,70.29938037,O3
12/26/2018,84.7551795,88.21578908,21.0755814,59.92983359,95.39473684,69.87422408,O3
12/27/2018,77.40416068,77.0661744,20.63145995,59.11042902,93.38450292,65.5193454,O3
12/28/2018,78.70700187,80.17929071,20.09851421,59.80329577,96.02623457,66.96286742,O3
12/29/2018,80.01228829,80.85483803,20.67990956,60.14165875,98.80401235,68.0985414,O3
12/30/2018,85.3331061,86.54513897,20.3003876,60.06040561,96.99074074,69.8459558,O3
12/31/2018,78.2190219,76.79054225,20.14696382,59.10685891,96.25771605,66.10422059,O3
12/1/2018,35.65986979,58.76099139,16.45671835,59.4397985,83.25163399,50.7138024,SO2
12/2/2018,30.42326041,55.44695524,15.46350129,59.52847261,78.22712418,47.81786275,SO2
12/3/2018,28.78735032,51.51406805,16.57784238,58.77667905,83.86437908,47.90406378,SO2
12/4/2018,31.92651837,46.07322321,16.57784238,59.83954635,89.10590278,48.70460662,SO2
12/5/2018,36.08142575,47.02925858,18.8872739,59.61777135,95.54738562,51.43262304,SO2
12/6/2018,30.37179487,50.94904719,17.11886305,58.7318398,86.60130719,48.75457042,SO2
12/7/2018,39.11419634,46.37711856,20.59916021,59.74120805,98.41820988,52.84997861,SO2
12/8/2018,41.22412004,45.67867644,20.48611111,59.84635071,97.87808642,53.02266894,SO2
12/9/2018,34.84859632,48.51742473,19.08107235,59.05467158,96.52777778,51.60590855,SO2
12/10/2018,30.44020931,57.69567997,16.98966408,59.08109359,91.31944444,51.10521828,SO2
12/11/2018,32.7074749,52.82390829,17.7244832,59.85383944,89.66503268,50.5549477,SO2
12/12/2018,34.25918462,49.20328603,17.99095607,59.59539903,91.0130719,50.41237953,SO2
12/13/2018,30.75070195,57.08134871,18.83882429,57.72673356,90.00771605,50.88106491,SO2
12/14/2018,31.6634197,43.94619077,14.53488372,58.03272643,83.33333333,46.30211079,SO2
12/15/2018,30.41688982,42.86407221,14.76905685,57.43540236,84.67592593,46.03226943,SO2
12/16/2018,25.07212408,50.62982897,14.92248062,52.31985629,75.49019608,43.68689721,SO2
12/17/2018,33.27440362,54.62210203,18.8872739,55.44151929,85.48976608,49.54301298,SO2
12/18/2018,27.3113221,64.07439503,18.45930233,58.48600388,79.375,49.54120467,SO2
